external_key,lemma,pos,level,freq_rank,ru_gloss,notes
wfpt-00457,fiz,,,477,,shortlisted_from_wordfreq_seed
wfpt-00458,legal,,,478,,shortlisted_from_wordfreq_seed
wfpt-00459,longo,,,479,,shortlisted_from_wordfreq_seed
wfpt-00460,março,,,480,,shortlisted_from_wordfreq_seed
wfpt-00461,passou,,,481,,shortlisted_from_wordfreq_seed
wfpt-00463,sinto,,,483,,shortlisted_from_wordfreq_seed
wfpt-00466,acesso,,,486,,shortlisted_from_wordfreq_seed
wfpt-00468,campo,,,488,,shortlisted_from_wordfreq_seed
wfpt-00469,cultura,,,490,,shortlisted_from_wordfreq_seed
wfpt-00470,estavam,,,491,,shortlisted_from_wordfreq_seed
wfpt-00471,junho,,,492,,shortlisted_from_wordfreq_seed
wfpt-00472,lista,,,493,,shortlisted_from_wordfreq_seed
wfpt-00473,nenhuma,,,494,,shortlisted_from_wordfreq_seed
wfpt-00474,pena,,,496,,shortlisted_from_wordfreq_seed
wfpt-00475,portugal,,,497,,shortlisted_from_wordfreq_seed
wfpt-00476,senhor,,,498,,shortlisted_from_wordfreq_seed
wfpt-00477,viu,,,499,,shortlisted_from_wordfreq_seed
wfpt-00478,certeza,,,500,,shortlisted_from_wordfreq_seed
wfpt-00479,começar,,,501,,shortlisted_from_wordfreq_seed
wfpt-00481,espaço,,,503,,shortlisted_from_wordfreq_seed
wfpt-00482,evento,,,504,,shortlisted_from_wordfreq_seed
wfpt-00483,filha,,,505,,shortlisted_from_wordfreq_seed
wfpt-00484,oficial,,,506,,shortlisted_from_wordfreq_seed
wfpt-00485,ouvir,,,507,,shortlisted_from_wordfreq_seed
wfpt-00486,palavras,,,508,,shortlisted_from_wordfreq_seed
wfpt-00487,perto,,,509,,shortlisted_from_wordfreq_seed
wfpt-00488,principal,,,510,,shortlisted_from_wordfreq_seed
wfpt-00489,setembro,,,512,,shortlisted_from_wordfreq_seed
wfpt-00490,vivo,,,513,,shortlisted_from_wordfreq_seed
wfpt-00492,único,,,515,,shortlisted_from_wordfreq_seed
wfpt-00493,alto,,,516,,shortlisted_from_wordfreq_seed
wfpt-00494,apoio,,,517,,shortlisted_from_wordfreq_seed
wfpt-00495,diferente,,,518,,shortlisted_from_wordfreq_seed
wfpt-00496,entrar,,,519,,shortlisted_from_wordfreq_seed
wfpt-00497,ideia,,,520,,shortlisted_from_wordfreq_seed
wfpt-00498,junto,,,521,,shortlisted_from_wordfreq_seed
wfpt-00499,levar,,,522,,shortlisted_from_wordfreq_seed
wfpt-00500,maio,,,523,,shortlisted_from_wordfreq_seed
wfpt-00501,nessa,,,524,,shortlisted_from_wordfreq_seed
wfpt-00502,ontem,,,525,,shortlisted_from_wordfreq_seed
wfpt-00503,própria,,,527,,shortlisted_from_wordfreq_seed
wfpt-00504,serviço,,,528,,shortlisted_from_wordfreq_seed
wfpt-00505,única,,,530,,shortlisted_from_wordfreq_seed
wfpt-00506,agosto,,,531,,shortlisted_from_wordfreq_seed
wfpt-00507,bastante,,,532,,shortlisted_from_wordfreq_seed
wfpt-00508,jovem,,,534,,shortlisted_from_wordfreq_seed
wfpt-00509,livre,,,535,,shortlisted_from_wordfreq_seed
wfpt-00510,língua,,,536,,shortlisted_from_wordfreq_seed
wfpt-00511,nesta,,,537,,shortlisted_from_wordfreq_seed
wfpt-00512,olhos,,,538,,shortlisted_from_wordfreq_seed
wfpt-00513,pais,,,539,,shortlisted_from_wordfreq_seed
wfpt-00514,período,,,540,,shortlisted_from_wordfreq_seed
wfpt-00515,português,,,541,,shortlisted_from_wordfreq_seed
wfpt-00516,seis,,,542,,shortlisted_from_wordfreq_seed
wfpt-00517,situação,,,543,,shortlisted_from_wordfreq_seed
wfpt-00518,sério,,,544,,shortlisted_from_wordfreq_seed
wfpt-00519,time,,,545,,shortlisted_from_wordfreq_seed
wfpt-00520,via,,,546,,shortlisted_from_wordfreq_seed
wfpt-00521,acha,,,547,,shortlisted_from_wordfreq_seed
wfpt-00522,amanhã,,,548,,shortlisted_from_wordfreq_seed
